"Name" "price" "lon" "lat"
"1670" "39 Tillotson AveCheektowaga, NY" "$132,900" -78.780555 42.9102729
"1671" "66 Mayville AveKenmore NW, Kenmore, NY" "$125,000" -78.881332 42.96964
"1672" "3 Bahama LnCheektowaga, NY" "$129,793" NA NA
"1673" "845 Wehrle DrWilliamsville, NY" "Contact For Estimate" -78.751882 42.949298
"1674" "83 Windsor AveAmherst, NY" "$170,000" -78.801857 42.9859859
"1675" "75 Castlewood DrCheektowaga, NY" "$144,500" -78.712932 42.876485
"1676" "49 Bramble RdWilliamsville, NY" "$329,000" -78.7257791 43.0006823
"1677" "15 Preston RdCheektowaga, NY" "$69,900" -78.795441 42.923255
"1678" "46 Newgate RdAmherst, NY" "$174,900" -78.806205 42.985193
"1679" "791 French RdAmherst, NY" "$124,694" -78.796059 43.034417
"1680" "26 Chamberlin DrWest Seneca, NY" "$129,900" NA NA
"1681" "39 Pinewood DrWest Seneca, NY" "$244,900" -78.724114 42.832605
"1682" "17 Treehaven RdWest Seneca, NY" "$199,900" -78.7421763 42.8261751
"1683" "133 Lafayette BlvdWilliamsville, NY" "$340,000" NA NA
"1684" "213 Rossler AveCheektowaga, NY" "$92,634" -78.79429 42.8835059
"1685" "4170 Thornwood LnWilliamsville, NY" "$424,900" NA NA
"1686" "4 Deer TrlCheektowaga, NY" "$259,900" -78.7275 42.895337
"1687" "445 Ruskin RdAmherst, NY" "$369,900" NA NA
"1688" "61 Princeton BlvdKenmore NE, Kenmore, NY" "$169,900" -78.869063 42.9738479
"1689" "9 Ashleaf DrCheektowaga, NY" "$189,900" -78.7455888 42.8808386
"1690" "4645 Seneca StWest Seneca, NY" "Contact For Estimate" -78.731875 42.830537
"1691" "2849 William StCheektowaga, NY" "$99,500" -78.765017 42.882728
"1692" "56 South DrAmherst, NY" "$200,000" -78.801734 42.950144
"1693" "5556 Seneca StWest Seneca, NY" "$219,900" -78.700892 42.828825
"1694" "28 Rowley HolwCheektowaga, NY" "$207,500" NA NA
"1695" "253 Hedstrom DrAmherst, NY" "$229,900" -78.7940896 42.9711522
"1696" "279 Nagel DrCheektowaga, NY" "$154,800" -78.747114 42.91204
"1697" "3780 Clinton StWest Seneca, NY" "$255,000" -78.744297 42.858215
"1698" "2085 Maple RdWilliamsville, NY" "$229,900" -78.709633 42.9896725
"1699" "405 McKinley AveKenmore, Kenmore, NY" "$179,900" -78.853623 42.964408
"1700" "66 Steinway CtWilliamsville, NY" "$114,000" -78.75059 42.989431
"1701" "148-150 Stoney St #2Lackawanna, NY" "$245,000" -78.841433 42.818178
"1702" "3932 Ridge Lea Rd #CAmherst, NY" "$67,000" -80.0958531 37.2105675
"1703" "13 Mallard CtAmherst, NY" "$234,900" -78.781468 43.020294
"1704" "32 Empress AveAmherst, NY" "$209,900" -78.8060054 42.98186
"1705" "49 Mitchell PlLackawanna, NY" "$112,000" NA NA
"1706" "45 Tartan LnWilliamsville, NY" "$339,900" -78.7348583 43.0005291
"1707" "13 Roycroft DrWest Seneca, NY" "$224,900" NA NA
"1708" "91 Gary LnCheektowaga, NY" "$139,000" -78.712154 42.870361
"1709" "161 Fairlawn DrEggertsville, NY" "$424,900" -78.7956041 42.9687757
"1710" "106 Evergreen PlCheektowaga, NY" "$120,000" -78.760363 42.922842
"1711" "73 Century DrWest Seneca, NY" "$219,900" -78.76084 42.8353449
"1712" "16 Marann TerWest Seneca, NY" "$99,900" -78.795023 42.87068
"1713" "5101 Anfield Road DrAmherst, NY" "$389,000" NA NA
"1714" "207 Allendale RdWest Seneca, NY" "$174,900" -78.7586807 42.8152016
"1715" "41 Newcastle DrWilliamsville, NY" "$389,000" -78.7059928 42.9948319
"1716" "4928 Lynwood AveBlasdell, NY" "$169,900" NA NA
"1717" "50 Hidden Creek CtLakeview, Williamsville, NY" "$579,900" NA NA
"1718" "43 McKinley AveKenmore, Kenmore, NY" "$164,900" -78.867282 42.964435
"1719" "1 Lakewood PkwyAmherst, NY" "$399,900" -78.769724 42.962638
"1720" "68 Baker CtLackawanna, NY" "$91,921" -78.810922 42.826285
"1721" "621 Mount Vernon RdCheektowaga, NY" "$60,609" -78.787223 42.947989
"1722" "144 Stillwell AveKenmore, Kenmore, NY" "$159,900" -78.862405 42.968236
"1723" "84 S Rockingham WayAmherst, NY" "$460,000" NA NA
"1724" "96 Winspear RdWest Seneca, NY" "$249,900" -78.706304 42.828565
"1725" "4200 Clardon DrWilliamsville, NY" "$309,000" NA NA
"1726" "66 Century DrWest Seneca, NY" "$169,900" -78.760798 42.834771
"1727" "143 Willow Green DrAmherst, NY" "$234,900" -78.809329 43.012587
"1728" "178 Lydia LnCheektowaga, NY" "$149,900" NA NA
"1729" "450 Mapleview RdCheektowaga, NY" "$114,900" -78.772181 42.944014
"1730" "59 Kaymar DrAmherst, NY" "$225,000" -78.813334 43.010853
"1731" "3 Veronica DrWest Seneca, NY" "$305,000" -78.7224604 42.8510937
"1732" "3767 Clinton StWest Seneca, NY" "$249,900" -78.744789 42.855037
"1733" "105 Clearfield DrWilliamsville, NY" "$273,404" NA NA
"1734" "4774 Sheridan Dr #4780Amherst, NY" "$999,900" -78.757037 42.978817
"1735" "6 Carefree LnCheektowaga, NY" "$52,000" NA NA
"1736" "1112 Indian Church Rd #26West Seneca, NY" "$71,500" -78.7634379 42.8543499
"1737" "135 Penny LnAmherst, NY" "$699,900" NA NA
"1738" "151 Brompton RdWilliamsville, NY" "$248,900" NA NA
"1739" "274 Euclid AveKenmore, Kenmore, NY" "$139,721" -78.8593829 42.9607835
"1740" "274 Euclid AveKenmore, Kenmore, NY" "$139,721" NA NA
"1741" "82 Meadowdale LnWest Seneca, NY" "$239,900" -78.705578 42.840328
"1742" "90 Cloverside DrWest Seneca, NY" "$189,900" -78.757788 42.832004
"1743" "33 Morris CresWest Seneca, NY" "$275,000" -78.731847 42.862603
"1744" "69 Yorktown RdAmherst, NY" "$159,900" -78.7848328 42.9512206
"1745" "22 Sandy LnCheektowaga, NY" "$167,900" NA NA
"1746" "5498 Pine Loch LnWilliamsville, NY" "$469,900" NA NA
"1747" "126 McParlin AveCheektowaga, NY" "$109,900" -78.778568 42.910871
"1748" "13 Girard AveLackawanna, NY" "$111,000" NA NA
"1749" "84 Ebenezer DrWest Seneca, NY" "$157,000" -78.7518795 42.832417
"1750" "87 Steinway CtWilliamsville, NY" "$364,900" -78.749719 42.9900314
"1751" "826 E And West RdWest Seneca, NY" "$329,900" NA NA
"1752" "249 Danbury DrCheektowaga, NY" "$86,288" -78.774663 42.935172
"1753" "3575 James StBlasdell, NY" "$140,000" -78.8212789 42.7877779
"1754" "52 Kirby AveLackawanna, NY" "$99,000" -78.831179 42.817001
"1755" "162 Boxelder LnAmherst, NY" "$379,900" -78.8195156 43.049681
"1756" "161 Leydecker RdWest Seneca, NY" "$367,900" -78.7060943 42.8155628
"1757" "1396 Harlem RdCheektowaga, NY" "$79,900" -78.785033 42.88118
"1758" "37 John Alex DrWest Seneca, NY" "$354,900" -78.7356344 42.8140192
"1759" "305 Renaissance DrWilliamsville, NY" "$479,900" -78.708141 42.99637
"1760" "2790 Clinton StWest Seneca, NY" "$895,000" -78.7737309 42.8665311
"1761" "16 Mar Del WayWilliamsville, NY" "$399,900" -78.7527358 42.9904261
"1762" "186 Ridgewood DrAmherst, NY" "$149,900" NA NA
"1763" "55 Nancy PlCheektowaga, NY" "$149,900" NA NA
"1764" "884 N Forest RdWilliamsville, NY" "$160,000" NA NA
"1765" "80 Oakview DrWilliamsville, NY" "$369,900" -78.753462 43.011819
"1766" "181 Autumnwood DrCheektowaga, NY" "$121,476" -78.717721 42.874051
"1767" "43 Federal AveCheektowaga, NY" "$107,306" -78.758794 42.9396289
"1768" "59 Ayrault DrAmherst, NY" "$149,900" NA NA
"1769" "48 Summerset LnAmherst, NY" "$182,429" NA NA
"1770" "28 Lobue LnCheektowaga, NY" "$73,545" NA NA
"1771" "94 Yvette DrCheektowaga, NY" "$134,900" -78.74587 42.864754
"1772" "74 Ashdale CirAmherst, NY" "$659,900" -78.7572634 43.0461384
"1773" "33 Crescent PlLackawanna, NY" "$121,000" -78.825153 42.823918
"1774" "5535 Via MarinaWilliamsville, NY" "$429,000" -78.690546 42.9966099
"1775" "1383 Campbell BlvdAmherst, NY" "$209,900" -78.769631 43.054397
"1776" "4694 Mosey LnBlasdell, NY" "$299,900" NA NA
"1777" "9 Boynton StWest Seneca, NY" "$149,140" -78.7970038 42.8689184
"1778" "4284 Roxbury DrWilliamsville, NY" "$249,500" -78.663246 42.963484
"1779" "264 Seton RdCheektowaga, NY" "$115,054" NA NA
"1780" "55 Oakbrook Dr #CAmherst, NY" "$164,900" -78.735075 42.992438
"1781" "1281 Abbott RdLackawanna, NY" "$149,900" -78.8052091 42.8298333
"1782" "112 Campbell RdCheektowaga, NY" "$68,222" -78.794594 42.936539
"1783" "67 Saint Boniface RdCheektowaga, NY" "$115,000" NA NA
"1784" "4217 Big Tree RdBlasdell, NY" "$199,900" NA NA
"1785" "4185 Heather DrWilliamsville, NY" "$439,900" -78.664415 42.960248
"1786" "30 Brompton CirWilliamsville, NY" "$424,900" -78.7098553 42.975467
"1787" "471 Willow Green DrAmherst, NY" "$223,012" -78.810513 43.013323
"1788" "343 Wagner AveSloan, NY" "$84,900" -78.798436 42.897594
"1789" "4582 Gentwood Dr #27Amherst, NY" "$539,900" -95.1814612 30.0498501
"1790" "74 Fontaine DrCheektowaga, NY" "$119,900" NA NA
"1791" "134 Maple RdWilliamsville, NY" "$350,000" -78.7832034 42.9417287
"1792" "5460 Via Del SoleWilliamsville, NY" "$459,900" -78.684569 42.992071
"1793" "82 Nassau AveKenmore, Tonawanda, NY" "$166,838" NA NA
"1794" "2368 Harlem RdCheektowaga, NY" "$119,900" -78.784965 42.908366
"1795" "301 McNaughton AveCheektowaga, NY" "$168,291" -78.770826 42.914676
"1796" "209 Oehman BlvdCheektowaga, NY" "Contact For Estimate" -78.774424 42.94226
"1797" "12 Mildred DrCheektowaga, NY" "Contact For Estimate" -78.773167 42.9195319
"1798" "21 Rosewood DrWest Seneca, NY" "Contact For Estimate" -78.7503022 42.8210624
"1799" "87 Crown Royal DrWilliamsville, NY" "$367,500" -78.71542 42.99348
"1800" "24 Roland StSloan, NY" "$59,767" -78.78965 42.89286
"1801" "455 McKinley AveWilliamsville, NY" "$38,000" NA NA
"1802" "247 Wimbledon CtWest Seneca, NY" "Contact For Estimate" -78.774008 42.8423919
"1803" "41 Fleetwood TerWilliamsville, NY" "$192,597" -78.757636 42.9794168
"1804" "63 Basswood DrCheektowaga, NY" "$90,382" -78.714044 42.874906
"1805" "4662 Seneca StWest Seneca, NY" "$121,864" -78.731058 42.831825
"1806" "84 Baywood DrCheektowaga, NY" "$372,241" -78.715434 42.877772
"1807" "419 Walton DrCheektowaga, NY" "$168,883" -78.777278 42.948363
"1808" "1100 Reserve Rd #3West Seneca, NY" "$56,900" NA NA
"1809" "86 Herbert AveCheektowaga, NY" "$47,797" -78.795956 42.916509
"1810" "159 Danbury DrCheektowaga, NY" "$109,900" -78.778032 42.935191
"1811" "390 Vine LnAmherst, NY" "Contact For Estimate" -78.8062196 43.0487083
"1812" "33 Caldwell PlLackawanna, NY" "$64,900" NA NA
"1813" "79 Fairoaks LnCheektowaga, NY" "$165,900" -78.758739 42.893749
"1814" "19 Normandy AveCheektowaga, NY" "$80,203" -78.792237 42.919554
"1815" "34 Beechwood PlCheektowaga, NY" "$174,103" -78.775148 42.925291
"1816" "41 Wainwright RdCheektowaga, NY" "$86,450" -78.79098 42.947853
"1817" "64 Ludwig AveWest Seneca, NY" "$114,900" -78.7952378 42.8429711
"1818" "28 Love TerLackawanna, NY" "$213,000" -78.8105857 42.8149863
"1819" "34 Wintergreen PlLackawanna, NY" "$114,142" -78.8071 42.8240399
"1820" "259 Tonawanda Creek RdAmherst, NY" "$194,108" NA NA
"1821" "219 Alaska StCheektowaga, NY" "$50,000" -78.788757 42.883615
"1822" "32 Ashley DrWest Seneca, NY" "$396,523" -78.732377 42.81452
"1823" "47 Callodine AveAmherst, NY" "$78,108" NA NA
"1824" "92 Sweetwood DrAmherst, NY" "$224,900" -78.815984 43.009621
"1825" "315 W Klein RdWilliamsville, NY" "$204,900" -78.7466052 43.0019218
"1826" "119 Edson StWest Seneca, NY" "$107,330" -78.799172 42.851657
"1827" "280 Merrymont RdCheektowaga, NY" "$109,900" -78.78312 42.9475
"1828" "865 New RdAmherst, NY" "$115,000" -78.723915 43.060076
"1829" "112 Foisset AveCheektowaga, NY" "$71,642" NA NA
"1830" "91 Troy View LnWilliamsville, NY" "$419,900" -78.736019 42.9795406
"1831" "212 Knox AveWest Seneca, NY" "Contact For Estimate" -78.783463 42.8602078
"1832" "256 Catherine StWilliamsville, NY" "$177,100" -78.754883 42.983545
"1833" "81 Regency CtAmherst, NY" "$164,000" NA NA
"1834" "41 Hampton CtWilliamsville, NY" "$105,000" -78.7775939 42.98232
"1835" "139 North AveWest Seneca, NY" "$95,000" -78.756086 42.857994
"1836" "1219 Eggert RdAmherst, NY" "$99,000" -78.803489 42.961563
"1837" "72 Henry StCheektowaga, NY" "$107,900" -78.774536 42.883171
"1838" "59 Fisher Pond CtAmherst, NY" "$354,900" NA NA
"1839" "397 Wardman RdKenmore, Kenmore, NY" "$172,900" NA NA
"1840" "337 N French RdAmherst, NY" "$260,000" NA NA
"1841" "105 Mona DrAmherst, NY" "$86,355" -78.80774 42.950105
"1842" "32 Layton AveAmherst, NY" "$169,900" -78.8025788 42.9559093
"1843" "3016 William StCheektowaga, NY" "$59,493" NA NA
"1844" "100 Cottonwood DrWilliamsville, NY" "$149,123" -78.7460084 43.0024876
"1845" "1535 Maple RdAmherst, NY" "$39,900" -78.730418 42.98936
"1846" "60 Fernwood AveWest Seneca, NY" "$23,232" -78.796431 42.870282
"1847" "27 Olcott PlCheektowaga, NY" "$29,391" -78.796378 42.917579
"1848" "88 Cadman DrWilliamsville, NY" "$99,066" -78.733536 42.954424
"1849" "291 McKinley AveWilliamsville, NY" "$96,232" -78.698558 42.957236
"1850" "133 Telfair DrWilliamsville, NY" "$105,561" -78.7324261 42.9837034
"1851" "99 Dirkson AveWest Seneca, NY" "$62,046" -78.789692 42.846022
"1852" "221 Ranch TrlWilliamsville, NY" "$129,376" -78.749471 42.998614
"1853" "192 Ellen DrCheektowaga, NY" "$50,345" NA NA
"1854" "98 Larch RdAmherst, NY" "$53,308" -78.807413 42.97716
"1855" "133 Westgate RdKenmore, Kenmore, NY" "$20,346" -78.875238 42.964739
"1856" "34 Jenawood LnWilliamsville, NY" "$165,163" -78.7150491 42.9804367
"1857" "285 Cayuga Creek RdCheektowaga, NY" "$43,403" -78.775547 42.876905
"1858" "64 Harlem RdWest Seneca, NY" "$64,627" -78.790038 42.844842
"1859" "94 Ingham AveLackawanna, NY" "$42,107" NA NA
"1860" "66 Lawnwood DrAmherst, NY" "$129,686" NA NA
"1861" "2979 Clinton StWest Seneca, NY" "$49,900" -78.7699206 42.8631132
"1862" "106 Hartford RdAmherst, NY" "$81,413" -78.804127 42.980969
"1863" "27 Dorchester RdAmherst, NY" "$75,277" -78.78522 42.9579499
"1864" "305 Oakwood DrWilliamsville, NY" "$132,618" NA NA
"1865" "73 N End AveKenmore, Kenmore, NY" "$57,908" -78.874163 42.972924
"1866" "38 Argyle AveAmherst, NY" "$72,404" -78.8023416 42.9541538
"1867" "665 Mount Vernon RdCheektowaga, NY" "$61,809" -78.787234 42.9466309
"1868" "4121 Bailey AveAmherst, NY" "$99,888" -78.8138365 42.9673063
"1869" "4363 Bailey AveAmherst, NY" "$72,206" -78.8134861 42.9739367
"1870" "54 Brooklane DrWilliamsville, NY" "$108,975" -78.7865939 42.9861099
"1871" "3 Floreis CtCheektowaga, NY" "$80,453" NA NA
"1872" "8591 Sunset DrWilliamsville, NY" "$134,774" -78.706486 43.0207799
"1873" "736 Union RdWest Seneca, NY" "$169,900" -78.753282 42.8206029
"1874" "39 Thurston AveKenmore NW, Kenmore, NY" "$65,610" -78.880353 42.974963
"1875" "27 Highland AveWest Seneca, NY" "$98,874" -78.758664 42.830587
"1876" "55 Beech RdAmherst, NY" "$80,000" -78.803554 42.977507
"1877" "46 Bellwood AveWest Seneca, NY" "$149,329" -78.788528 42.843791
"1878" "325 School StKenmore, NY" "$108,291" -78.8847654 42.9822629
"1879" "8219 Oakway LnWilliamsville, NY" "$549,900" -78.682452 42.995528
"1880" "373 Troy Del WayWilliamsville, NY" "$262,872" NA NA
"1881" "17 Buckeye RdAmherst, NY" "$99,900" NA NA
"1882" "182 W Hazeltine AveKenmore, Kenmore, NY" "$77,346" -78.8765899 42.959185
"1883" "293 Capen BlvdAmherst, NY" "$187,500" -78.8207212 42.9643991
"1884" "450 French RdCheektowaga, NY" "$49,900" -78.737397 42.868442
"1885" "47 Dellwood PlCheektowaga, NY" "$52,799" -78.77235 42.9259259
"1886" "483 Niagara Falls BlvdAmherst, NY" "$82,604" -78.8230896 42.9670922
"1887" "16 Singer DrWest Seneca, NY" "$86,566" -78.757727 42.826152
"1888" "318 E Hazeltine AveKenmore, Kenmore, NY" "$80,281" -78.8576439 42.959564
"1889" "151 French RdAmherst, NY" "$64,003" -78.818688 43.033391
"1890" "56 Hazeltine AveKenmore, Kenmore, NY" "$91,601" -78.871872 42.959213
"1891" "360 Pine Ridge RdCheektowaga, NY" "$81,218" NA NA
"1892" "15 Westland PkwyCheektowaga, NY" "$96,780" NA NA
"1893" "9 Joanne LnCheektowaga, NY" "$85,000" NA NA
"1894" "432 Borden RdWest Seneca, NY" "$47,088" NA NA
"1895" "28 Hampton CtWilliamsville, NY" "$251,921" -78.778287 42.982816
"1896" "1301 George Urban BlvdCheektowaga, NY" "$75,918" -78.744279 42.9185609
"1897" "40 Sprucewood DrCheektowaga, NY" "$119,900" -78.718114 42.869606
"1898" "227 Schultz RdWest Seneca, NY" "$299,950" NA NA
"1899" "139 Colony CtAmherst, NY" "$299,000" -78.7875611 42.9738355
"1900" "4343 Union RdCheektowaga, NY" "$139,000" NA NA
"1901" "56 Spruce RdAmherst, NY" "$114,900" -78.8043685 42.9787149
"1902" "204 Ridgewood DrAmherst, NY" "$145,000" -78.76745 42.953288
"1903" "259 Emporium AveWest Seneca, NY" "$90,159" -78.790419 42.861795
"1904" "66 Argyle AveAmherst, NY" "$153,000" NA NA
"1905" "55 Autumnwood DrCheektowaga, NY" "$151,677" -78.71164 42.874121
"1906" "832 Edgewater DrAmherst, NY" "Contact For Estimate" -78.810509 43.011154
"1907" "776 Union RdWest Seneca, NY" "$159,900" -78.7533683 42.8214424
"1908" "942 Main StWest Seneca, NY" "$136,867" NA NA
"1909" "46 Royal Palm DrCheektowaga, NY" "$91,131" NA NA
"1910" "44 Dorchester RdAmherst, NY" "Contact For Estimate" -78.7858027 42.9576303
"1911" "56 Summit AveWest Seneca, NY" "$99,900" -78.7532093 42.8416482
"1912" "4898 Ledge LnWilliamsville, NY" "$234,900" -78.689499 42.980806
"1913" "38 Pine Ct NWest Seneca, NY" "$159,910" NA NA
"1914" "573 Mill RdWest Seneca, NY" "$129,900" NA NA
"1915" "18 Cunard AveCheektowaga, NY" "$61,000" -78.7620977 42.9260382
"1916" "119 Callodine AveAmherst, NY" "$70,365" NA NA
"1917" "3 Timothy CtWest Seneca, NY" "$30,000" NA NA
"1918" "14 Atwood PlCheektowaga, NY" "$79,944" -78.7986137 42.9217806
"1919" "36 Crescent CtCheektowaga, NY" "$146,243" -78.769668 42.920764
"1920" "85 Century RdCheektowaga, NY" "$115,000" -78.796873 42.94644
"1921" "33 Norman WayLackawanna, NY" "$233,000" NA NA
"1922" "287 Union RdWest Seneca, NY" "$115,487" -78.7513304 42.8081207
"1923" "55 Daniel AveCheektowaga, NY" "$95,900" NA NA
"1924" "35 Joseph StCheektowaga, NY" "$145,999" NA NA
"1925" "317 Lebrun RdAmherst, NY" "$559,900" -78.8048589 42.951831
"1926" "56 Girard AveCheektowaga, NY" "$159,900" NA NA
"1927" "73 Rosemead LnCheektowaga, NY" "$129,900" -78.760475 42.890185
"1928" "1257 Kenmore AveKenmore, Kenmore, NY" "$95,680" -78.864574 42.958897
"1929" "155 Ansley CtWest Seneca, NY" "$109,849" -78.761077 42.8425719
"1930" "635 Maple RdWilliamsville, NY" "Contact For Estimate" -78.7640591 42.9908278
"1931" "1444 Cleveland DrCheektowaga, NY" "$60,432" -78.746861 42.942141
"1932" "64 Country PkwyWilliamsville, NY" "$112,922" -78.715148 42.979687
"1933" "202 Barnsdale AveWest Seneca, NY" "$68,300" -78.78464 42.860154
"1934" "199 Eastland PkwyCheektowaga, NY" "$72,659" NA NA
"1935" "311 Capen BlvdAmherst, NY" "$125,785" -78.820396 42.964827
"1936" "76 High Park BlvdAmherst, NY" "$399,500" NA NA
"1937" "133 Milsom AveCheektowaga, NY" "$137,173" NA NA
"1938" "1405 Maple RdWilliamsville, NY" "$151,260" -78.7355581 42.9909302
"1939" "11 Leo PlLackawanna, NY" "$85,534" NA NA
"1940" "96 Avery PlCheektowaga, NY" "$83,966" -78.7974859 42.9157491
"1941" "60 Autumnwood DrCheektowaga, NY" "$125,000" NA NA
"1942" "162 Cayuga RdCheektowaga, NY" "$64,804" NA NA
"1943" "96 Toulon DrCheektowaga, NY" "$117,486" -78.726723 42.87412
"1944" "46 Ponderosa DrWilliamsville, NY" "$142,026" NA NA
"1945" "21 Westwood DrWest Seneca, NY" "$144,749" -78.713961 42.817866
"1946" "638 Indian Church RdWest Seneca, NY" "$133,100" NA NA
"1947" "50 Chamberlin DrWest Seneca, NY" "$81,477" NA NA
"1948" "134 Lebrun CirAmherst, NY" "$779,999" NA NA
"1949" "14 Vista CtWest Seneca, NY" "$379,900" -76.512952 43.4586884
"1950" "80 S Cayuga RdWilliamsville, NY" "$449,900" -78.745982 42.9603769
"1951" "50 Boxelder LnAmherst, NY" "$394,900" -78.8206073 43.0472606
"1952" "860 Union RdWest Seneca, NY" "$599,000" -78.7537272 42.8239348
"1953" "1620 Center RdWest Seneca, NY" "$224,000" -78.722627 42.839722
"1954" "9 Augusta AveAmherst, NY" "$148,900" NA NA
"1955" "220 W Grand BlvdCheektowaga, NY" "$150,302" NA NA
"1956" "102 S Forest RdWilliamsville, NY" "$234,103" -78.7588765 42.9575423
"1957" "151 N Long StWilliamsville, NY" "$142,540" -78.754086 42.965607
"1958" "3397 Bethford DrBlasdell, NY" "$84,223" NA NA
"1959" "52 Kirkwood DrWest Seneca, NY" "$88,108" NA NA
"1960" "20 Parish RdCheektowaga, NY" "$62,461" -78.781925 42.937111
"1961" "154 Huxley DrCheektowaga, NY" "$97,411" -78.776492 42.940767
"1962" "27 Exeter RdAmherst, NY" "$199,900" NA NA
"1963" "139 Rossler AveCheektowaga, NY" "$70,588" -78.7945838 42.8815575
"1964" "5191 AnfieldAmherst, NY" "$389,000" NA NA
"1965" "41 Kinsey AveKenmore, Kenmore, NY" "$110,076" NA NA
"1966" "87 Wardman RdKenmore, Kenmore, NY" "$114,595" -78.866412 42.9627671
"1967" "44 Southwood DrWest Seneca, NY" "$181,877" -78.752143 42.8280061
"1968" "94 Elm StLackawanna, NY" "$39,619" NA NA
"1969" "1 South DrWest Seneca, NY" "$189,900" -78.8035164 42.9498168
"1970" "190 Lamont DrAmherst, NY" "Contact For Estimate" NA NA
"1971" "288 Kirkwood DrWest Seneca, NY" "$89,236" NA NA
"1972" "1211 N French RdAmherst, NY" "$101,638" NA NA
"1973" "346 Grover Cleveland HwyAmherst, NY" "$161,252" -78.812179 42.965524
"1974" "14 Robin CtWest Seneca, NY" "$236,499" NA NA
"1975" "31 Catherine StAmherst, NY" "$45,000" -78.76357 42.982821
"1976" "40 Sturbridge LnWilliamsville, NY" "$320,455" -78.7065226 42.9744016
"1977" "43 S Woodside LnWilliamsville, NY" "$699,900" -78.7050267 42.975599
"1978" "91 Fernleaf TerAmherst, NY" "$399,800" NA NA
"1979" "140 Parkwood DrAmherst, NY" "$219,900" NA NA
"1980" "1567 Kensington AveCheektowaga, NY" "$119,900" -78.798518 42.943765
"1981" "91 Boxelder LnAmherst, NY" "$369,900" NA NA
"1982" "58 Angelacrest LnWest Seneca, NY" "$100,191" NA NA
"1983" "8667 Sheridan Hill DrWilliamsville, NY" "$210,286" -78.6858202 42.97824
"1984" "84 Kelsey DrWest Seneca, NY" "$126,424" -78.783288 42.8420879
"1985" "344 W Girard BlvdKenmore NW, Kenmore, NY" "$96,392" -78.883892 42.970383
"1986" "17 Bay LnCheektowaga, NY" "$77,221" -78.728502 42.926712
"1987" "311 Wimbledon CtWest Seneca, NY" "$90,731" -78.771422 42.8431039
"1988" "275 Siegfried DrWilliamsville, NY" "$128,982" -78.7548574 42.9852807
"1989" "109 Beech StLackawanna, NY" "$48,736" -78.8437269 42.8101297
"1990" "81 Firestone StLackawanna, NY" "$66,838" -78.802891 42.808185
"1991" "3 Eastland PkwyCheektowaga, NY" "$77,875" -78.778148 42.915076
"1992" "35 N Brier RdAmherst, NY" "$193,750" -78.81117 43.014103
"1993" "195 Bernhardt DrAmherst, NY" "$169,900" -78.782012 42.95719
"1994" "75 Tulane RdKenmore NW, Kenmore, NY" "$152,321" -78.874447 42.974542
"1995" "17 Villa Moraine DrCheektowaga, NY" "$128,541" NA NA
"1996" "1 Mitchell PlLackawanna, NY" "$105,900" NA NA
"1997" "238 Washington AveKenmore, Kenmore, NY" "$114,614" -78.879732 42.96636
"1998" "990 Hopkins Rd #IAmherst, NY" "$139,022" -78.7406756 43.0050163
"1999" "965 E Saratoga RdWilliamsville, NY" "$111,589" -78.7615963 42.9531782
"2000" "879 French RdCheektowaga, NY" "$63,000" NA NA
"2001" "151 Alberta DrAmherst, NY" "$129,653" -78.81722 42.976613
"2002" "169 Harding RdWilliamsville, NY" "$128,937" -78.6997559 42.960706
"2003" "252 Wellington AveKenilworth, Tonawanda, NY" "$102,269" -78.8340114 42.9661148
"2004" "8 Hillsboro RdCheektowaga, NY" "$79,163" -78.7710589 42.939895
"2005" "4520 Union RdCheektowaga, NY" "$77,275" -78.754579 42.937339
"2006" "48 Lois DrCheektowaga, NY" "$96,172" NA NA
"2007" "180 Rossler AveCheektowaga, NY" "$50,307" -78.794973 42.882525
"2008" "114 Suzette DrCheektowaga, NY" "$91,373" -78.709856 42.866791
"2009" "176 Hillpine RdCheektowaga, NY" "$205,000" NA NA
"2010" "8 Mayfair CtCheektowaga, NY" "$108,000" -78.771454 42.93836
"2011" "5025 Richmond Ave #DoubleBlasdell, NY" "$157,000" -78.7964423 42.7833833
"2012" "109 Smith DrLackawanna, NY" "$69,391" -78.80119 42.807505
"2013" "153 N End AveKenmore, Kenmore, NY" "$110,158" NA NA
"2014" "29 Briarhurst RdWilliamsville, NY" "$145,064" -78.7442605 42.9843921
"2015" "756 Edgewater DrAmherst, NY" "$125,029" -78.813991 43.010476
"2016" "273 Parkwood AveKenmore, Kenmore, NY" "$108,381" -78.859405 42.9598609
"2017" "20 Arnold PlLackawanna, NY" "$102,943" NA NA
"2018" "45 Cloister CtBlasdell, NY" "$79,230" -78.8210548 42.8059376
"2019" "148 Roland AveLackawanna, NY" "$84,540" NA NA
"2020" "26 E Milnor AveLackawanna, NY" "$279,000" NA NA
"2021" "213 Carriage ParkWest Seneca, NY" "$132,708" -78.719049 42.817799
"2022" "43 Johnson StLackawanna, NY" "$82,949" -78.8265289 42.811834
"2023" "233 Red Oak DrWilliamsville, NY" "$201,543" NA NA
"2024" "117 Ralston AveKenmore NW, Kenmore, NY" "$150,980" -78.8832591 42.9757722
"2025" "605 Ayer RdWilliamsville, NY" "$205,374" -78.7180171 42.9940925
"2026" "118 Westgate BlvdWest Seneca, NY" "$139,757" -78.738776 42.807084
