ID,name,price,lon,lat
306,"317 Furman St Southside, Syracuse, NY",127888 ,-76.1541227 ,43.0303305 
308,"131 Strong Ave Eastside, Syracuse, NY",149900 ,-76.1175284 ,43.0381360 
309,"139 Elmhurst Ave Southside, Syracuse, NY",38579 ,-76.1580894 ,43.0207020 
310,"1320 Highland St Northside, Syracuse, NY",51851 ,-76.1416308 ,43.0712163 
311,"133 Walton St #127 Downtown, Syracuse, NY",224900 ,-76.1543281 ,43.0479338 
312,"1117 W Onondaga St #21 Southside, Syracuse, NY",190000 ,-76.1705013 ,43.0341068 
313,"1844 James St Eastwood, Syracuse, NY",168900 ,-76.1198340 ,43.0659200 
314,"725 Crawford Ave Eastside, Syracuse, NY",164900 ,-76.1095186 ,43.0328075 
315,"247 Lakeview Ave Westside, Syracuse, NY",33900 ,-76.1796585 ,43.0512048 
316,"4849 W Seneca Tpke Syracuse, NY",225000 ,-76.1809341 ,43.0057808 
317,"338 Primrose Ave #40 Southside, Syracuse, NY",44900 ,-76.1496812 ,43.0149491 
318,"209 Ontario Ave Syracuse, NY",159900 ,-76.2518745 ,43.0985484 
319,"413 Hazelhurst Ave Lyncourt, Syracuse, NY",104900 ,-76.1133711 ,43.0769506 
320,"W W 0 Seneca Turnpike Onondaga Syracuse, NY",65000 ,-76.1967384 ,43.0033537 
321,"221 Weymouth Rd Valley, Syracuse, NY",89900 ,-76.1392337 ,42.9964189 
322,"4410 Kasson Rd Syracuse, NY",499000 ,-76.2579910 ,42.9793720 
323,"804-806 Milton Ave #6 Westside, Syracuse, NY",112900 ,-76.1909091 ,43.0541469 
324,"15 Kingsley Pl Westside, Syracuse, NY",41900 ,-76.1926841 ,43.0578728 
325,"1031 Cumberland Ave Eastside, Syracuse, NY",135000 ,-76.1121675 ,43.0261903 
327,"116 Wheaton Rd Northside, Syracuse, NY",137400 ,-76.1258843 ,43.0685436 
328,"4916 Tenterden Dr Syracuse, NY",204900 ,-76.1732685 ,43.0099314 
329,"124 Brookfield Rd Syracuse, NY",86900 ,-76.1486060 ,43.0969610 
330,"429 N Franklin St #101 Lakefront, Syracuse, NY",775000 ,-76.1562164 ,43.0553564 
331,"367 Roxford Rd N Lyncourt, Syracuse, NY",109900 ,-76.1372210 ,43.0891090 
332,"115 Hatherly Rd Eastside, Syracuse, NY",166900 ,-76.1028141 ,43.0399848 
333,"265 Reed Ave Southside, Syracuse, NY",85000 ,-76.1812543 ,43.0283262 
334,"121 Richardson Ave #23 Southside, Syracuse, NY",44900 ,-76.1526300 ,43.0179690 
335,"1141 Teall Ave Northside, Syracuse, NY",82999 ,-76.1226784 ,43.0622052 
336,"4336 Fay Rd Syracuse, NY",149900 ,-76.2134829 ,43.0296061 
337,"208 Patterson Ave Syracuse, NY",149900 ,-76.2508082 ,43.0469265 
338,"107 Earl Ave Syracuse, NY",115000 ,-76.1439509 ,43.1015367 
339,"4342 Chickadee Cir Syracuse, NY",559000 ,-76.2556669 ,42.9832888 
340,"1846 James St Eastwood, Syracuse, NY",139900 ,-76.1198195 ,43.0660497 
341,"401 Greenway Ave Eastwood, Syracuse, NY",83835 ,-76.1197352 ,43.0565500 
342,"104 Ormsby Dr Syracuse, NY",134900 ,-76.2101460 ,43.0306890 
343,"508 Garfield Ave Southside, Syracuse, NY",50900 ,-76.1414651 ,43.0257433 
344,"607 Boulevard St Syracuse, NY",104900 ,-76.1397000 ,43.0948030 
345,"5887 Aries Way Syracuse, NY",389000 ,-76.2548513 ,43.0558345 
346,"1121 Caleb Ave Eastwood, Syracuse, NY",114900 ,-76.1011118 ,43.0610069 
347,"100 Alanson Rd Southside, Syracuse, NY",99000 ,-76.1729858 ,43.0269867 
348,"210 W Borden Ave Southside, Syracuse, NY",45000 ,-76.1491182 ,43.0273933 
349,"701 Maryland Ave Eastside, Syracuse, NY",240000 ,-76.1201857 ,43.0383645 
350,"312 Schuyler St Westside, Syracuse, NY",99000 ,-76.1848031 ,43.0501276 
351,"215 Maplehurst Ave Northside, Syracuse, NY",102900 ,-76.1398273 ,43.0798861 
352,"1013 Milton Ave Westside, Syracuse, NY",84900 ,-76.1935189 ,43.0573096 
353,"1715 W Onondaga St Southside, Syracuse, NY",49900 ,-76.1835089 ,43.0334048 
354,"907 Carbon St Northside, Syracuse, NY",89900 ,-76.1581820 ,43.0697713 
355,"139 Cannon St Southside, Syracuse, NY",27500 ,-76.1470416 ,43.0241238 
356,"217 Primrose Ave Southside, Syracuse, NY",24500 ,-76.1458857 ,43.0146952 
357,"400 Rowland St Westside, Syracuse, NY",75000 ,-76.1772430 ,43.0359820 
358,"246 E Colvin St Southside, Syracuse, NY",51900 ,-76.1414828 ,43.0259135 
359,"523 S Collingwood Ave Eastwood, Syracuse, NY",46800 ,-76.1064630 ,43.0588020 
360,"102 Canfield Dr Syracuse, NY",149000 ,-76.2013443 ,43.0386395 
361,"208 Hopper Rd Valley, Syracuse, NY",59000 ,-76.1596943 ,42.9999104 
362,"248 Boston St Eastwood, Syracuse, NY",104900 ,-76.0907581 ,43.0656174 
363,"326 Roberts Ave Southside, Syracuse, NY",135000 ,-76.1721121 ,43.0293368 
364,"130 Grumbach Ave Northside, Syracuse, NY",49900 ,-76.1393295 ,43.0639241 
365,"946 Emerson Ave Westside, Syracuse, NY",44184 ,-76.1955973 ,43.0595563 
366,"104 S Alvord St Northside, Syracuse, NY",59000 ,-76.1418065 ,43.0606111 
367,"304 E Colvin St Southside, Syracuse, NY",51900 ,-76.1409588 ,43.0259571 
368,"316 Craig St Northside, Syracuse, NY",19900 ,-76.1458971 ,43.0705153 
369,"1624 W Colvin St Southside, Syracuse, NY",69900 ,-76.1635310 ,43.0232480 
370,"831 State Fair Blvd Syracuse, NY",127472 ,-76.2413060 ,43.0904350 
371,"4902 Long Acre Dr Syracuse, NY",169900 ,-76.1749246 ,43.0010697 
372,"148 Edgeware Rd Lyncourt, Syracuse, NY",60680 ,-76.1318002 ,43.0867086 
373,"106 Columbia Ave Southside, Syracuse, NY",113900 ,-76.1683741 ,43.0222101 
374,"219 Hancock Dr Southside, Syracuse, NY",99900 ,-76.1761684 ,43.0207842 
375,"301 Medford Rd Lyncourt, Syracuse, NY",109900 ,-76.1358021 ,43.0872552 
376,"109 Whitwell Dr Northside, Syracuse, NY",110875 ,-76.1376157 ,43.0640186 
378,"111 Woods Ave S Lyncourt, Syracuse, NY",102835 ,-76.1172812 ,43.0744274 
379,"114 Mark Ave Southside, Syracuse, NY",54295 ,-76.1499423 ,43.0250918 
380,"114 Malverne Dr Northside, Syracuse, NY",75857 ,-76.1416454 ,43.0784673 
381,"110 Harrington St Syracuse, NY",98500 ,-76.1469840 ,43.0933940 
382,"201 Burdick Ave Northside, Syracuse, NY",99900 ,-76.1544329 ,43.0766465 
383,"1012 Velasko Rd Southside, Syracuse, NY",114900 ,-76.1856275 ,43.0269365 
384,"204 Hurlburt Rd Eastside, Syracuse, NY",169900 ,-76.1010699 ,43.0410670 
385,"4682 Manor Hill Dr Syracuse, NY",269472 ,-76.2070897 ,42.9998733 
386,"170 Greenland Dr Northside, Syracuse, NY",119900 ,-76.1411772 ,43.0743978 
387,"240 Huntley St Northside, Syracuse, NY",89900 ,-76.1378349 ,43.0777055 
388,"901 Milton Ave Westside, Syracuse, NY",99900 ,-76.1921174 ,43.0553810 
389,"483 Hickok Ave Eastwood, Syracuse, NY",147376 ,-76.1129492 ,43.0590904 
390,"1315 Court St Northside, Syracuse, NY",87703 ,-76.1487760 ,43.0773203 
391,"211 Avery Ave Westside, Syracuse, NY",114900 ,-76.1910973 ,43.0467281 
392,"708 Maryland Ave #10 Eastside, Syracuse, NY",288000 ,-79.9295974 ,40.4536954 
393,"707 Maryland Ave Eastside, Syracuse, NY",240000 ,-76.1201755 ,43.0382426 
394,"741 Maryland Ave #43 Eastside, Syracuse, NY",384000 ,-79.8860325 ,40.3230554 
395,"110 Redfield Pl #12 Eastside, Syracuse, NY",288000 ,-76.1226567 ,43.0373323 
396,"704 Maryland Ave #6 Eastside, Syracuse, NY",288000 ,-76.1206176 ,43.0382428 
397,"1025 Westcott St #27 Eastside, Syracuse, NY",288000 ,-76.1185780 ,43.0328272 
398,"1908 Bellevue Ave Southside, Syracuse, NY",109900 ,-76.1856398 ,43.0326557 
399,"229 Hayden Ave Westside, Syracuse, NY",96591 ,-76.1972200 ,43.0538505 
400,"125 Signal Rdg Syracuse, NY",151615 ,-76.2414210 ,43.0582640 
404,"3542 Curtis Rd Syracuse, NY",59500 ,-76.2620800 ,42.9441210 
405,"225 Ashdale Ave Eastwood, Syracuse, NY",55238 ,-76.1088849 ,43.0713967 
406,"300 Sherwood Ave Northside, Syracuse, NY",89900 ,-76.1247746 ,43.0568764 
407,"209 Hazelhurst Ave Eastwood, Syracuse, NY",9900 ,-76.1130542 ,43.0719026 
408,"209 Hillsboro Pkwy Eastside, Syracuse, NY",104900 ,-76.0919074 ,43.0408184 
409,"403 Center St Syracuse, NY",34000 ,-76.2203160 ,43.0592500 
410,"1115 Carbon St Northside, Syracuse, NY",10000 ,-76.1617205 ,43.0712290 
411,"173 Hopper Rd Valley, Syracuse, NY",61055 ,-76.1590816 ,43.0001897 
412,"1006 Burnet Ave Northside, Syracuse, NY",25000 ,-76.1251540 ,43.0531080 
413,"717 Ulster St Westside, Syracuse, NY",5000 ,-76.1918479 ,43.0454924 
414,"3254 W Seneca Tpke Syracuse, NY",74900 ,-76.2843905 ,42.9835666 
415,"1009 3rd St Syracuse, NY",84995 ,-76.2277290 ,43.0577890 
416,"246 W Ostrander Ave Southside, Syracuse, NY",6900 ,-76.1470589 ,43.0141737 
417,"1201 W Colvin St #5 Southside, Syracuse, NY",40000 ,-76.1582369 ,43.0229471 
418,"377 W Onondaga St #309 Westside, Syracuse, NY",54900 ,-76.1563183 ,43.0411818 
419,"209 Craton St Northside, Syracuse, NY",64800 ,-76.1230256 ,43.0569771 
420,"2318 E Genesee St Eastside, Syracuse, NY",73000 ,-76.1149900 ,43.0449590 
421,"204 Halcomb St Syracuse, NY",59900 ,-76.2439623 ,43.0894157 
422,"1025 Park St Northside, Syracuse, NY",12900 ,-76.1490134 ,43.0646310 
423,"2522 W Genesee St Syracuse, NY",125000 ,-76.2080706 ,43.0474117 
424,"127 Brookfield Rd Syracuse, NY",79900 ,-76.1492810 ,43.0963030 
425,"171 Genesee Park Dr Eastside, Syracuse, NY",62500 ,-76.1091805 ,43.0490442 
426,"361 N Midler Ave #63 Eastwood, Syracuse, NY",79900 ,-76.1057299 ,43.0753844 
427,"3665 Bussey Rd Syracuse, NY",139900 ,-76.2246001 ,42.9487108 
428,"342 Noble Ave Lyncourt, Syracuse, NY",58000 ,-76.1161367 ,43.0788807 
429,"210 Charles Ave #2 Syracuse, NY",99900 ,-76.2007760 ,43.0574080 
430,"108 W Jefferson St #801 Downtown, Syracuse, NY",159900 ,-76.1529342 ,43.0473157 
431,"203 Shirley Dr Valley, Syracuse, NY",7900 ,-76.1552035 ,43.0103223 
432,"4771 W Seneca Tpke Syracuse, NY",64000 ,-76.1864691 ,43.0045892 
433,"228 S Midler Ave Eastwood, Syracuse, NY",59900 ,-76.1050757 ,43.0654871 
434,"252 Fitch St Westside, Syracuse, NY",27000 ,-76.1721460 ,43.0380250 
435,"5194 Kasson Rd Syracuse, NY",134900 ,-76.2699044 ,43.0192056 
436,"143 Kenmore Ave #47 Southside, Syracuse, NY",3500 ,-78.8231733 ,42.9582989 
437,"133 Didama St #35 Eastside, Syracuse, NY",89900 ,-76.1067129 ,43.0466551 
438,"147 Norwood Ave Eastwood, Syracuse, NY",54000 ,-76.1098431 ,43.0701897 
439,"217 Helen St Northside, Syracuse, NY",99900 ,-76.1354509 ,43.0654316 
440,"126 Freeman Ave Syracuse, NY",74900 ,-76.2031720 ,43.0589880 
441,"4854 McDonald Rd Syracuse, NY",149900 ,-76.1788665 ,43.0176831 
442,"1642 W Colvin St Southside, Syracuse, NY",62900 ,-76.1641553 ,43.0231285 
443,"112 Worth Ave Syracuse, NY",8900 ,-76.2199150 ,43.0585870 
444,"254 Rigi Ave Eastwood, Syracuse, NY",72900 ,-76.1040454 ,43.0724985 
445,"317 Elliott St Westside, Syracuse, NY",5900 ,-76.1735890 ,43.0347540 
446,"121 Gere Ave Westside, Syracuse, NY",5000 ,-76.1969807 ,43.0576742 
447,"218 Jamesville Rd Syracuse, NY",106000 ,-76.0696162 ,43.0332601 
448,"102 Marion Ave Syracuse, NY",124000 ,-76.2405701 ,43.0472626 
449,"1201 W Colvin St #5 Southside, Syracuse, NY",40000 ,-76.1582369 ,43.0229471 
450,"831 Lancaster Ave Eastside, Syracuse, NY",149900 ,-76.1227060 ,43.0356623 
451,"5591 Thompson Rd Syracuse, NY",121900 ,-76.0684041 ,43.0417228 
452,"236 Vincent St Eastside, Syracuse, NY",89900 ,-76.1312960 ,43.0212050 
453,"1419 James St #25 Northside, Syracuse, NY",995000 ,-76.1271669 ,43.0628260 
454,"502 Hillside Ave Syracuse, NY",114900 ,-76.1936815 ,43.0380851 
455,"117 Pulaski St Lakefront, Syracuse, NY",75000 ,-76.1710787 ,43.0581396 
456,"980 Meadowbrook Dr Eastside, Syracuse, NY",132500 ,-76.1108277 ,43.0346319 
457,"423 Radcliffe Rd Syracuse, NY",119900 ,-76.0774705 ,43.0455482 
458,"211 Grumbach Ave Northside, Syracuse, NY",1500 ,-76.1398530 ,43.0647260 
459,"204 Massena St #6 Westside, Syracuse, NY",9900 ,-76.1676944 ,43.0400819 
460,"106 Brookfield Rd Syracuse, NY",80000 ,-76.1471222 ,43.0968536 
461,"2107 S State St Southside, Syracuse, NY",6900 ,-76.1425192 ,43.0247713 
462,"206 Salisbury Rd Syracuse, NY",109900 ,-76.1958658 ,43.0423329 
463,"133 Hatch St Southside, Syracuse, NY",3500 ,-76.1528964 ,43.0217095 
464,"113 Richfield Blvd Syracuse, NY",70000 ,-76.1482740 ,43.0952530 
465,"691 Allen St Eastside, Syracuse, NY",179900 ,-76.1160938 ,43.0392127 
466,"806 Dewitt St Northside, Syracuse, NY",177900 ,-76.1340018 ,43.0697461 
467,"390 Lillian Ave Eastwood, Syracuse, NY",44900 ,-76.1107077 ,43.0731283 
468,"278 W Borden Ave Southside, Syracuse, NY",6900 ,-76.1514427 ,43.0267914 
469,"606 Carbon St Northside, Syracuse, NY",5000 ,-76.1511691 ,43.0674072 
470,"3798 Howlett Hill Rd Syracuse, NY",149900 ,-76.2498177 ,43.0144772 
471,"3772 Griffin Rd Syracuse, NY",387900 ,-76.1918800 ,42.9498130 
472,"810 Court St Northside, Syracuse, NY",59500 ,-76.1537373 ,43.0738446 
473,"4827 W Seneca Tpke Syracuse, NY",129900 ,-76.1824979 ,43.0054529 
474,"4873 Broad Rd Syracuse, NY",144900 ,-76.1707961 ,43.0076357 
475,"1239 Avery Ave Westside, Syracuse, NY",4000 ,-76.1996109 ,43.0590700 
476,"1201 Euclid Ave Eastside, Syracuse, NY",84900 ,-76.1136338 ,43.0372580 
477,"123 Rugby Rd Eastwood, Syracuse, NY",179900 ,-76.1223146 ,43.0678440 
478,"3766 Gray Ledge Ter Syracuse, NY",274900 ,-76.2503273 ,43.0090012 
479,"312 Inwood Dr Syracuse, NY",81750 ,-76.2429802 ,43.0434017 
480,"253 Hudson St #55 Southside, Syracuse, NY",42000 ,-74.0077741 ,40.7245343 
481,"119 Hoefler St Westside, Syracuse, NY",49000 ,-76.1794999 ,43.0376958 
483,"206 Marguerite Ave Southside, Syracuse, NY",5000 ,-76.1561808 ,43.0202556 
484,"343 Park St Northside, Syracuse, NY",39900 ,-76.1394629 ,43.0629179 
485,"9 Pebble Hill Rd S Syracuse, NY",199900 ,-76.0696415 ,43.0295628 
486,"415 Wendell Ter Northside, Syracuse, NY",159000 ,-76.1301413 ,43.0700954 
487,"527 Delmar Pl Lyncourt, Syracuse, NY",89999 ,-76.1283456 ,43.0798294 
488,"200 Dewitt Rd Eastside, Syracuse, NY",360000 ,-76.0831363 ,43.0381788 
489,"1419 James St #25 Northside, Syracuse, NY",995000 ,-76.1271669 ,43.0628260 
490,"306 Roxford Rd S Lyncourt, Syracuse, NY",133000 ,-76.1337450 ,43.0812200 
491,"215 Seward St Northside, Syracuse, NY",30225 ,-76.1434990 ,43.0602680 
492,"535 W Colvin St Southside, Syracuse, NY",7900 ,-76.1519356 ,43.0237814 
493,"4895 Sherwood Dr Syracuse, NY",149900 ,-76.2374994 ,43.0112424 
494,"4519 S Salina St Valley, Syracuse, NY",39900 ,-76.1425736 ,43.0032672 
495,"5044 Brittany Ln Syracuse, NY",799900 ,-76.1688320 ,42.9946550 
496,"415 Blueberry Ln Syracuse, NY",220000 ,-76.2270415 ,43.0425838 
497,"521 Roberts Ave Southside, Syracuse, NY",281500 ,-76.1710043 ,43.0273595 
498,"4957 Cornish Heights Pkwy Syracuse, NY",399000 ,-76.1728569 ,42.9989348 
499,"429 N Franklin St #112 Lakefront, Syracuse, NY",434000 ,-76.1562164 ,43.0553564 
500,"109 Brookline Rd Syracuse, NY",59900 ,-76.1476990 ,43.0907160 
501,"4478 Broad Rd Syracuse, NY",254900 ,-76.1648765 ,42.9882245 
502,"5040 Velasko Rd Syracuse, NY",249000 ,-76.1839412 ,43.0152035 
503,"2804 W Genesee St Syracuse, NY",199900 ,-76.2142800 ,43.0473190 
504,"5093 Webster Mile Dr Syracuse, NY",469900 ,-76.1660729 ,42.9985791 
505,"1203 Grand Ave Syracuse, NY",39999 ,-76.1951321 ,43.0348944 
506,"133 Didama St #35 Eastside, Syracuse, NY",89900 ,-76.1067129 ,43.0466551 
507,"122 Bishop Ave Southside, Syracuse, NY",5000 ,-76.1583012 ,43.0225657 
508,"500 Bailey Rd Syracuse, NY",112000 ,-76.1562760 ,43.1126577 
509,"420 Breakspear Rd Syracuse, NY",169900 ,-76.2147558 ,43.0389955 
510,"4216 Wolf Hollow Rd Syracuse, NY",179900 ,-76.2226708 ,43.0295995 
511,"125 Lookout Cir Syracuse, NY",124900 ,-76.2422045 ,43.0580414 
512,"3783 Howlett Hill Rd Syracuse, NY",100000 ,-76.2504200 ,43.0153330 
513,"413 Schaffer Ave Lyncourt, Syracuse, NY",104900 ,-76.1210989 ,43.0792784 
514,"1610 Bellevue Ave #12 Southside, Syracuse, NY",69900 ,-90.3127406 ,38.6245384 
515,"523 Richmond Ave #25 Westside, Syracuse, NY",40000 ,-78.8816658 ,42.9166903 
516,"373 Ashdale Ave Eastwood, Syracuse, NY",83900 ,-76.1091331 ,43.0755628 
517,"333 Park St Northside, Syracuse, NY",95000 ,-76.1387058 ,43.0629355 
518,"130 Culbert St Northside, Syracuse, NY",7900 ,-76.1499267 ,43.0717282 
519,"221 Wayland Rd Lyncourt, Syracuse, NY",74000 ,-76.1347521 ,43.0864636 
520,"209 Kenmore Ave Southside, Syracuse, NY",5000 ,-76.1518676 ,43.0151590 
521,"241 Lorraine Ave Eastside, Syracuse, NY",61000 ,-76.1319142 ,43.0230211 
522,"306 Scott Ave Eastside, Syracuse, NY",169900 ,-76.1077620 ,43.0383670 
523,"3408 Stiles Rd Syracuse, NY",75900 ,-76.2759780 ,43.1136450 
524,"200 Brookline Rd Syracuse, NY",77900 ,-76.1465236 ,43.0903581 
525,"111 Robert Dr Eastside, Syracuse, NY",123999 ,-76.1323307 ,43.0268787 
526,"219 W Matson Ave Valley, Syracuse, NY",7900 ,-76.1458798 ,43.0130184 
527,"317 Hixson Ave Eastwood, Syracuse, NY",46000 ,-76.1199113 ,43.0631295 
528,"429 N Franklin St #504 Lakefront, Syracuse, NY",799900 ,-76.1562164 ,43.0553564 
529,"217 Medford Rd Lyncourt, Syracuse, NY",84500 ,-76.1356792 ,43.0855509 
530,"4692 Setting Sun Ter Syracuse, NY",269900 ,-76.1932910 ,42.9922120 
531,"1026 Madison St #28 Eastside, Syracuse, NY",1230000 ,-76.1313721 ,43.0450802 
532,"108 Stoney Dr Syracuse, NY",194777 ,-76.2254391 ,43.0375597 
533,"116 Peridot Dr Syracuse, NY",223900 ,-76.2493954 ,43.0337014 
534,"714 1/2 Matty Ave Syracuse, NY",87000 ,-76.1292530 ,43.0994130 
535,"228 Amherst Ave Southside, Syracuse, NY",32400 ,-76.1408403 ,43.0231874 
536,"125 Elmhurst Ave Southside, Syracuse, NY",5000 ,-76.1572416 ,43.0207346 
537,"112 Bishop Ave #14 Southside, Syracuse, NY",5000 ,-72.8976685 ,41.6014351 
538,"418 Merriman Ave Westside, Syracuse, NY",25000 ,-76.1717800 ,43.0402160 
539,"204 Wynthrop Rd Syracuse, NY",290000 ,-76.2090420 ,43.0517120 
540,"3610 Wildflower Cir Syracuse, NY",123000 ,-76.2619713 ,42.9826834 
541,"138 Fage Ave Southside, Syracuse, NY",7900 ,-76.1486822 ,43.0237691 
542,"453 Westcott St Eastside, Syracuse, NY",157500 ,-76.1191212 ,43.0425128 
543,"401 Salt Springs Rd Eastside, Syracuse, NY",29587 ,-76.1089657 ,43.0455898 
544,"235 Charles Ave Syracuse, NY",61195 ,-76.1999640 ,43.0561160 
545,"432 Fellows Ave Eastside, Syracuse, NY",22830 ,-76.1152758 ,43.0359882 
546,"225 Mackay Ave Syracuse, NY",53341 ,-76.2478783 ,43.0488830 
547,"1065 Westmoreland Ave Eastside, Syracuse, NY",159900 ,-76.1133440 ,43.0332850 
548,"108 Huntington Rd Southside, Syracuse, NY",55316 ,-76.1952971 ,43.0289620 
549,"2124 James St Eastwood, Syracuse, NY",159000 ,-76.1170763 ,43.0674025 
550,"144 Bennington Dr #46 Valley, Syracuse, NY",57900 ,-76.1402240 ,43.0116590 
551,"145 E Cheltenham Rd Valley, Syracuse, NY",159000 ,-76.1416904 ,42.9954303 
552,"3968 Stetson Cir Syracuse, NY",93998 ,-76.2426473 ,43.0114349 
553,"121 Woods Ave S Lyncourt, Syracuse, NY",89900 ,-76.1173093 ,43.0747973 
554,"1061 Lancaster Ave Eastside, Syracuse, NY",229000 ,-76.1222817 ,43.0303729 
555,"405 Mosley Dr Eastwood, Syracuse, NY",64500 ,-76.1004247 ,43.0618432 
556,"133 Walton St #137 Downtown, Syracuse, NY",209900 ,-76.1543281 ,43.0479338 
557,"3769 Pleasant Valley Rd Syracuse, NY",1350000 ,-76.2558497 ,42.9719434 
558,"714 W Seneca Tpke Valley, Syracuse, NY",38000 ,-76.1593408 ,43.0035891 
559,"112 Stanton Ave Syracuse, NY",118900 ,-76.2145100 ,43.0602380 
560,"917 Madison St #201 Eastside, Syracuse, NY",129900 ,-76.1330310 ,43.0456675 
561,"211 Summit Ave Southside, Syracuse, NY",269900 ,-76.1657985 ,43.0306366 
562,"4420 Dolomite Dr Syracuse, NY",339000 ,-76.2078770 ,43.0205790 
563,"3837 Bussey Rd Syracuse, NY",359900 ,-76.2306846 ,42.9567594 
564,"155 Burns Ave Eastwood, Syracuse, NY",36868 ,-76.0916167 ,43.0674157 
565,"103 Onondaga Ave Southside, Syracuse, NY",3500 ,-76.1642532 ,43.0349299 
566,"449 Maple St Eastside, Syracuse, NY",104553 ,-76.1251981 ,43.0455506 
567,"340 Lillian Ave Eastwood, Syracuse, NY",43278 ,-76.1105789 ,43.0717765 
568,"429 Warner Ave Southside, Syracuse, NY",9900 ,-76.1511172 ,43.0215347 
569,"120 Terrace Cir Syracuse, NY",129900 ,-76.0730541 ,43.0478621 
570,"523 Richmond Ave #25 Westside, Syracuse, NY",40000 ,-78.8816658 ,42.9166903 
571,"143 Thurlow Dr Valley, Syracuse, NY",60000 ,-76.1365085 ,42.9956816 
572,"222 Delhi St Northside, Syracuse, NY",44900 ,-76.1318829 ,43.0565549 
573,"133 Columbus Ave Syracuse, NY",93723 ,-76.2424295 ,43.0479166 
574,"120 E Lafayette Ave Southside, Syracuse, NY",7900 ,-76.1415383 ,43.0195836 
575,"718 Lemoyne Ave Northside, Syracuse, NY",55000 ,-76.1593730 ,43.0743350 
576,"118 Wilson St Northside, Syracuse, NY",164900 ,-76.1257947 ,43.0626942 
577,"504 Sedgwick Dr Northside, Syracuse, NY",280000 ,-76.1325682 ,43.0683590 
578,"1066 S Geddes St #70 Westside, Syracuse, NY",17671 ,-76.1735949 ,43.0369577 
579,"110 W Newell St Southside, Syracuse, NY",7900 ,-76.1427254 ,43.0181093 
580,"402 Hawley Ave Northside, Syracuse, NY",44900 ,-76.1388103 ,43.0530957 
581,"121 E Beard Ave Southside, Syracuse, NY",9900 ,-76.1444048 ,43.0275888 
582,"605 Catherine St Northside, Syracuse, NY",47000 ,-76.1448296 ,43.0568149 
583,"3 Herman Dr #Lot 3 Syracuse, NY",99000 ,-85.0552798 ,32.5047961 
584,"101 Elk St Southside, Syracuse, NY",38900 ,-76.1443580 ,43.0251119 
585,"4771 Country Club Dr Syracuse, NY",279900 ,-76.1880153 ,43.0182353 
586,"102 Hoover Dr Nedrow, Syracuse, NY",55000 ,-76.1437090 ,42.9821780 
587,"210 Shuart Ave Northside, Syracuse, NY",77000 ,-76.1274393 ,43.0604138 
588,"104 Fay Rd Syracuse, NY",149000 ,-76.1994815 ,43.0464425 
589,"124 Forest Ave Southside, Syracuse, NY",26250 ,-76.1472858 ,43.0214130 
590,"106 High St Northside, Syracuse, NY",73406 ,-76.1470215 ,43.0707099 
591,"123 Orlando Ave Valley, Syracuse, NY",38250 ,-76.1418552 ,43.0019285 
592,"305 Brookfield Rd Syracuse, NY",86416 ,-76.1534680 ,43.0961130 
593,"132 Hamden Dr Lyncourt, Syracuse, NY",87500 ,-76.1352505 ,43.0850312 
594,"217 Highland Ave Northside, Syracuse, NY",241000 ,-76.1362718 ,43.0610851 
595,"950 Emerson Ave Westside, Syracuse, NY",84900 ,-76.1958246 ,43.0596053 
596,"124 Leonard Ave Nedrow, Syracuse, NY",56418 ,-76.1442840 ,42.9806570 
597,"236 W Brighton Ave #38 Southside, Syracuse, NY",8900 ,-76.1477477 ,43.0203879 
598,"5035 Majors Dr Syracuse, NY",184900 ,-76.1664334 ,42.9976082 
600,"1157 Cannon St #59 Southside, Syracuse, NY",8900 ,-76.1450845 ,43.0147665 
601,"103 W High Ter Syracuse, NY",109800 ,-76.2005516 ,43.0414482 
602,"713 Seeley Rd Eastside, Syracuse, NY",65533 ,-76.1033897 ,43.0477095 
603,"110 Glahn Ave Southside, Syracuse, NY",5900 ,-76.1540665 ,43.0245225 
604,"312 Broad St #14 Eastside, Syracuse, NY",250000 ,-81.9547007 ,33.4711313 
606,"108 Hartley St Northside, Syracuse, NY",49900 ,-76.1425773 ,43.0683661 
607,"415 Lemoyne Ave #19 Northside, Syracuse, NY",57000 ,-76.1623295 ,43.0714845 
608,"120 Mark Ave Southside, Syracuse, NY",6900 ,-76.1497196 ,43.0247382 
609,"123 Cheney St Southside, Syracuse, NY",25001 ,-76.1630462 ,43.0297970 
610,"104 Mariposa St #6 Eastwood, Syracuse, NY",75824 ,-76.1216250 ,43.0618798 
611,"1109 N McBride St Northside, Syracuse, NY",59243 ,-76.1513307 ,43.0618786 
612,"800 Seeley Rd Eastside, Syracuse, NY",50942 ,-76.1038305 ,43.0472321 
613,"309 Bradford Pkwy Eastside, Syracuse, NY",327900 ,-76.1027426 ,43.0375289 
614,"430 Garden City Dr Syracuse, NY",99900 ,-76.1589060 ,43.0942950 
615,"261 S Collingwood Ave Eastwood, Syracuse, NY",69000 ,-76.1069299 ,43.0645211 
616,"4957 Saint John Dr Syracuse, NY",206000 ,-76.2264384 ,43.0102227 
617,"831 Valley Dr Valley, Syracuse, NY",69900 ,-76.1557939 ,43.0086014 
618,"202 Gillis St Syracuse, NY",379000 ,-76.2217380 ,43.0547270 
619,"526 Plum St #302 Lakefront, Syracuse, NY",224900 ,-76.1580582 ,43.0560269 
