ID,name,price,lon,lat
377,"62 North St Binghamton, NY",135000 ,-75.9253679 ,42.1024439 
378,"69 Park Ave #&-1 Binghamton, NY",109000 ,-73.9792759 ,40.7497819 
380,"220 Robinson St Binghamton, NY",65900 ,-75.8844230 ,42.1075980 
381,"31 Midwood Dr Binghamton, NY",199900 ,-75.9064248 ,42.0830401 
383,"258 Stevens Rd Binghamton, NY",124900 ,-75.8931610 ,42.0488470 
384,"3 Dennison Ave Binghamton, NY",40500 ,-75.8999459 ,42.1197776 
386,"2104 W Hamton Rd Binghamton, NY",199900 ,-75.9335058 ,42.0764111 
387,"1133 Daisy Dr Binghamton, NY",94500 ,-75.9419440 ,42.1470310 
388,"4244 Renole Dr Binghamton, NY",220000 ,-75.8684750 ,42.0680790 
389,"26 The Arena St Binghamton, NY",79900 ,-75.8890116 ,42.0943010 
390,"27 Linden St Binghamton, NY",49900 ,-75.8971460 ,42.1206599 
391,"14 Chestnut St Binghamton, NY",45000 ,-75.9263329 ,42.0935009 
392,"4 Smith Ave Binghamton, NY",49900 ,-75.8920595 ,42.1196776 
393,"50 Hayes St Binghamton, NY",73900 ,-75.8916507 ,42.0976048 
394,"65 Rush Ave Binghamton, NY",95000 ,-75.9179422 ,42.0848839 
395,"68 East St Binghamton, NY",74900 ,-75.8742280 ,42.1137070 
396,"8 Jefferson Ave Binghamton, NY",117900 ,-75.9362872 ,42.0995944 
397,"49 Country Knoll Dr Binghamton, NY",269900 ,-75.8416760 ,42.1809740 
398,"221 Pennsylvania Ave Binghamton, NY",159900 ,-75.9193100 ,42.0747396 
399,"14 Country Trl Binghamton, NY",259000 ,-75.9382910 ,42.1494810 
400,"139 Pennsylvania Ave Binghamton, NY",42635 ,-75.9168275 ,42.0803239 
402,"49 Lincoln Ave Binghamton, NY",139900 ,-75.9321668 ,42.0961690 
403,"206 Leroy St Binghamton, NY",295000 ,-75.9420950 ,42.0969580 
404,"1193 River Rd Binghamton, NY",279000 ,-75.8345710 ,42.1762100 
405,"77 Matthew Dr Binghamton, NY",189999 ,-75.8452170 ,42.1950720 
406,"4 Oak St #18 Binghamton, NY",136000 ,-71.4294902 ,42.1049803 
407,"100 Woodland Ave Binghamton, NY",189900 ,-75.9018763 ,42.0784829 
408,"36 Pierce St Binghamton, NY",175000 ,-75.8857948 ,42.0904889 
409,"37 Nash St Binghamton, NY",79900 ,-75.8746660 ,42.1114520 
410,"59 W End Ave Binghamton, NY",294900 ,-75.9458592 ,42.1000068 
411,"5 Mason Ave Binghamton, NY",109900 ,-75.8832784 ,42.1049688 
412,"49 Howard Ave Binghamton, NY",90000 ,-75.8847229 ,42.1091290 
413,"228 Rundall Pl Binghamton, NY",149900 ,-75.9456660 ,42.1359300 
414,"63 Windy Hill Rd Binghamton, NY",98500 ,-75.8622271 ,42.1116546 
415,"1922 Airport Rd Binghamton, NY",239900 ,-75.9662170 ,42.1788490 
416,"28 Badger Dr Binghamton, NY",197500 ,-75.8589492 ,42.1644816 
417,"2057 Cheshire Rd Binghamton, NY",215000 ,-75.9295210 ,42.0738550 
418,"31 Tremont Ave Binghamton, NY",59900 ,-75.9092657 ,42.0896985 
419,"39 Dickinson St Binghamton, NY",41900 ,-75.9189600 ,42.1057119 
420,"418 Pierce Creek Rd Binghamton, NY",173500 ,-75.8749330 ,42.0430580 
421,"65 S Washington St Binghamton, NY",49900 ,-75.9127808 ,42.0882091 
422,"40 Allendale Rd Binghamton, NY",172000 ,-75.9193417 ,42.0823907 
423,"431 Bevier St Binghamton, NY",179000 ,-75.8677820 ,42.1254510 
424,"15 Bellview Rd Binghamton, NY",114900 ,-75.8668230 ,42.1562960 
425,"5 Weslar Ct Binghamton, NY",175000 ,-75.9268340 ,42.0747590 
426,"1191 Chenango St Binghamton, NY",259000 ,-75.8850779 ,42.1527090 
427,"113 Poplar Hill Rd Binghamton, NY",179900 ,-75.8561670 ,42.1750020 
428,"1330 Colesville Rd Binghamton, NY",330000 ,-75.7382460 ,42.1402730 
430,"1/2 Mill St Binghamton, NY",40000 ,-75.8962449 ,42.1366460 
431,"54 Lincoln Ave Binghamton, NY",74252 ,-75.9326205 ,42.0964348 
432,"16 Mason Ave Binghamton, NY",80930 ,-75.8828714 ,42.1056652 
433,"2463 Bernice Blvd Binghamton, NY",141814 ,-75.8699890 ,42.0933960 
434,"35 Downs Ave Binghamton, NY",110000 ,-75.9439460 ,42.1155740 
435,"32 Hotchkiss St Binghamton, NY",110000 ,-75.9203760 ,42.0807940 
437,"6 Florence Ave Binghamton, NY",77486 ,-75.9197308 ,42.0958373 
438,"25 Brook Ave Binghamton, NY",45000 ,-75.9151895 ,42.0774080 
439,"69 Schubert St Binghamton, NY",107000 ,-75.9374575 ,42.1031505 
440,"20 College St Binghamton, NY",59900 ,-75.9293713 ,42.0992851 
441,"16 May St Binghamton, NY",75000 ,-75.9308210 ,42.1110445 
442,"141 Prospect Ave Binghamton, NY",101354 ,-75.9062679 ,42.1066850 
443,"337 Conklin Ave Binghamton, NY",84435 ,-75.8858966 ,42.0979908 
444,"129 Adams Dr Binghamton, NY",104572 ,-75.9112400 ,42.1279510 
445,"16 Grand St Binghamton, NY",90620 ,-75.8995038 ,42.0916405 
446,"168 W End Ave Binghamton, NY",95000 ,-75.9461823 ,42.1073631 
447,"5 Kennedy St Binghamton, NY",63566 ,-75.8890352 ,42.0986516 
448,"135 Iris Dr Binghamton, NY",66915 ,-75.9139930 ,42.1273110 
449,"22 Floral Ave #5 Binghamton, NY",45000 ,-84.1966195 ,39.7666552 
450,"111 E Hamton Rd Binghamton, NY",245000 ,-75.9278578 ,42.0762486 
451,"42 Crestmont Rd Binghamton, NY",220000 ,-75.9410240 ,42.0989017 
452,"46 Rogers Mountain Way Binghamton, NY",229900 ,-75.8776980 ,42.1404190 
453,"36 Howell Rd Binghamton, NY",299900 ,-75.8811220 ,42.0484040 
454,"97 Nowlan Rd Binghamton, NY",150000 ,-75.8801990 ,42.1486840 
455,"11 Beacon St Binghamton, NY",129900 ,-75.8922012 ,42.1416272 
456,"158 W End Ave Binghamton, NY",114900 ,-75.9460965 ,42.1066899 
457,"742 River Rd Binghamton, NY",101690 ,-75.8643410 ,42.1666450 
459,"2416 Theresa Blvd Binghamton, NY",121111 ,-75.8673930 ,42.0908820 
460,"14 Nash St Binghamton, NY",74000 ,-75.8777144 ,42.1109067 
461,"8 Boulevard Ter Binghamton, NY",119000 ,-75.9423669 ,42.1067061 
462,"103 Schubert St Binghamton, NY",109900 ,-75.9402237 ,42.1047172 
463,"12 Murray St Binghamton, NY",109900 ,-75.9230806 ,42.0910034 
464,"138 Gaylord St Binghamton, NY",107244 ,-75.8827829 ,42.1141258 
465,"8 W End Ave Binghamton, NY",24900 ,-75.9457376 ,42.0974111 
466,"15 Merrill St Binghamton, NY",5500 ,-75.9436890 ,42.1150730 
467,"43 Schubert St Binghamton, NY",125000 ,-75.9352184 ,42.1019336 
468,"9 Westmoor Pl Binghamton, NY",128900 ,-75.9474089 ,42.1028030 
469,"17 Westmoor Pl Binghamton, NY",129000 ,-75.9473759 ,42.1033777 
470,"21 Division St Binghamton, NY",129900 ,-75.9486680 ,42.1055179 
472,"122 Clifton Blvd Binghamton, NY",197000 ,-75.9457399 ,42.0878713 
473,"21 Ardsley Rd Binghamton, NY",116650 ,-75.8739671 ,42.1059319 
474,"14 Davis St Binghamton, NY",149000 ,-75.9287424 ,42.0974103 
475,"5 Vincent St Binghamton, NY",229900 ,-75.9223891 ,42.0909947 
476,"8 Meadowood Ln Binghamton, NY",599900 ,-75.8593999 ,42.1817260 
477,"4160 Lisi Ln Binghamton, NY",301831 ,-75.8698431 ,42.0957550 
478,"11 Kendall Ave Binghamton, NY",149900 ,-75.9198583 ,42.0853390 
479,"21 Way St Binghamton, NY",135990 ,-75.9075051 ,42.1061207 
480,"63 Grand Blvd Binghamton, NY",189900 ,-75.9416017 ,42.1072055 
481,"537 North Rd Binghamton, NY",49900 ,-75.7490220 ,42.1294380 
482,"33 Kirkwood Ave Binghamton, NY",174652 ,-75.8892461 ,42.1424711 
483,"4163 Lisi Ln Binghamton, NY",386892 ,-75.8695907 ,42.0962483 
484,"35 Rugby Rd Binghamton, NY",172000 ,-75.9448780 ,42.1012907 
485,"373 Bevier St Binghamton, NY",135000 ,-75.8701035 ,42.1224366 
486,"27 Maplewood Dr Binghamton, NY",149900 ,-75.8474220 ,42.1964800 
487,"14 Addison Ct Binghamton, NY",89900 ,-75.8729430 ,42.1139409 
488,"9 Forest Hills Blvd Binghamton, NY",159900 ,-75.9049675 ,42.1403206 
489,"245 Fox Rd Binghamton, NY",249900 ,-75.9375246 ,42.2289024 
490,"29 Clearview Pl Binghamton, NY",224900 ,-75.8398230 ,42.1801280 
491,"67 Schubert St Binghamton, NY",137500 ,-75.9373302 ,42.1030642 
492,"161 Murray St Binghamton, NY",199000 ,-75.9201852 ,42.1036123 
493,"3 Lowell Dr Binghamton, NY",139900 ,-75.8631380 ,42.1686660 
494,"5 Crestmont Rd Binghamton, NY",265900 ,-75.9413549 ,42.0952985 
511,"16 Penny Ln Binghamton, NY",64769 ,-75.9206630 ,42.1144570 
535,"12 Saddlebrook Dr Binghamton, NY",50000 ,-75.8478790 ,42.1771360 
537,"14 Saddlebrook Dr Binghamton, NY",50000 ,-75.8468580 ,42.1773190 
538,"13 Saddlebrook Dr Binghamton, NY",50000 ,-75.8476520 ,42.1792120 
539,"1487 Hawleyton Rd Binghamton, NY",19900 ,-75.9283520 ,42.0467070 
540," Pine Wood Dr Binghamton, NY",14900 ,-75.8728800 ,42.2007230 
542,"773 Saddlemire Rd Binghamton, NY",28999 ,-75.8916650 ,42.0329630 
543,"21 Airport Rd Binghamton, NY",79900 ,-75.8598050 ,42.1885400 
544,"10 & 14 Travis Dr Binghamton, NY",13900 ,-99.8524149 ,30.5280337 
545,"24 Popes Ravine Rd Binghamton, NY",4900 ,-75.8692620 ,42.1177680 
546,"46 Park Terrace Pl Binghamton, NY",5000 ,-75.9163196 ,42.0734361 
547,"52 Park Terrace Pl Binghamton, NY",5000 ,-75.9168300 ,42.0733231 
548,"56 Park Terrace Pl Binghamton, NY",5000 ,-75.9171880 ,42.0732380 
551,"50 Park Terrace Pl Binghamton, NY",5000 ,-75.9166707 ,42.0733751 
555,"1603 State Route 12 Binghamton, NY",9995 ,-75.8576351 ,42.2020737 
556,"106 Willis Rd Binghamton, NY",117000 ,-75.9219260 ,42.1553890 
557,"367 & 353 Prospect St Dickinson, NY",279000 ,-90.2387829 ,38.7589204 
558,"731 1/2 Chenango St Pt Dickinson, NY",229900 ,-75.8962939 ,42.1332949 
