ID,name,price,lon,lat
264,"56 Quail St West Hill, Albany, NY",5000 ,-73.7700151 ,42.6673377 
265,"36 Park Dr Albany, NY",499000 ,-73.7392890 ,42.6896890 
266,"301 Loudon Rd Albany, NY",800000 ,-73.7514047 ,42.6845880 
267,"230 Loudonville Rd Bishop's Gate, Albany, NY",429000 ,-73.7503439 ,42.6793012 
268,"28 Clare Ave Second Avenue, Albany, NY",90000 ,-73.7709265 ,42.6380062 
269,"56 Fleetwood Ave Helderberg, Albany, NY",149900 ,-73.8003049 ,42.6526909 
270,"73 Brevator St Melrose, Albany, NY",195000 ,-73.8035635 ,42.6740810 
271,"425 Whitehall Rd Buckingham Lake - Crestwood, Albany, NY",199500 ,-73.8137637 ,42.6524876 
272,"12 Lawn Ave North Albany - Shaker Park, Albany, NY",134900 ,-73.7372330 ,42.6752180 
273,"8 Bogardus Rd New Scotland, Albany, NY",45000 ,-73.8040989 ,42.6613600 
274,"9 Albany St Albany, NY",80000 ,-73.7408155 ,42.6688819 
275,"20 Stephen St South End, Albany, NY",1000 ,-73.7616022 ,42.6386787 
276,"34 E Ridge Rd Albany, NY",1950000 ,-73.7371509 ,42.7224296 
278,"294 Hudson Ave Center Square, Albany, NY",226000 ,-73.7641410 ,42.6523340 
279,"16 Lawn Ave North Albany - Shaker Park, Albany, NY",104900 ,-73.7374180 ,42.6752740 
280,"87 Tampa Ave Buckingham Lake - Crestwood, Albany, NY",209000 ,-73.8107453 ,42.6680035 
281,"346 Loudon Rd Albany, NY",949000 ,-73.7536478 ,42.6915438 
282,"11 Stanwix St Delaware Avenue, Albany, NY",124900 ,-73.7814620 ,42.6400679 
283,"186 2nd St Arbor Hill, Albany, NY",8000 ,-73.7591014 ,42.6614727 
284,"127 Clinton St South End, Albany, NY",5000 ,-73.7607459 ,42.6382637 
285,"33 Alexander St South End, Albany, NY",5000 ,-73.7598146 ,42.6403712 
286,"18 Sparkill Ave Delaware Avenue, Albany, NY",167400 ,-73.7859407 ,42.6380036 
287,"85 Delaware Ave Albany, NY",181000 ,-73.7698915 ,42.6482959 
288,"40 Hills Rd Albany, NY",949900 ,-73.7633209 ,42.7220314 
289,"8 Graffunder Dr Albany, NY",490000 ,-73.7451143 ,42.6963544 
290,"49 Buell St Upper Washington Avenue, Albany, NY",129000 ,-73.7937963 ,42.6788365 
291,"16 Lexington Ave West Hill, Albany, NY",2000 ,-73.7632230 ,42.6632298 
292,"315 Orange St Sheridan Hollow, Albany, NY",2500 ,-73.7610146 ,42.6598924 
293,"137 Broad St South End, Albany, NY",3000 ,-73.7603058 ,42.6378261 
294,"399 State St #503 Central Avenue, Albany, NY",114900 ,-73.7660061 ,42.6572433 
296,"166 Livingston Ave Arbor Hill, Albany, NY",10000 ,-73.7533074 ,42.6603532 
297,"9 E Hills Blvd Albany, NY",999000 ,-73.7333107 ,42.7230958 
298,"14 Pheasant Ln Albany, NY",1495000 ,-73.7363654 ,42.6991678 
299,"11 Cadillac Ave Albany, NY",254900 ,-73.8629820 ,42.7458810 
